body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan,ticket_cost,ticket_availability,ticket_quant_total
0,0,0,1,8,0.0,0.0,1,0,3,1,1,0,0,1,1,0,0,1,0,0,0,40.0,1.0,30.0
1618,11,0,1,54,0.0,0.0,1,0,3,1,1,0,0,1,0,1,0,1,0,0,0,10.0,1.0,25.0
2536,11,0,0,21,17.0,11.0,1,338,4,0,0,0,0,1,0,0,0,1,0,0,0,25.1,1.0,300.0
1809,11,0,1,70,10.0,7.0,1,2156,3,0,0,0,1,0,0,0,0,0,1,0,0,13.18,1.0,40.0
132,5,0,1,49,0.0,0.0,1,15,4,1,1,0,0,1,1,0,0,1,0,0,0,95.0,1.0,15.0
0,0,0,0,0,0.0,0.0,1,2,1,1,1,0,0,1,0,1,0,1,0,0,0,-99.0,-99.0,-99.0
1767,10,0,1,28,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,45.31333333333333,1.0,1000.5555555555555
0,0,0,0,19,0.0,0.0,1,8,1,0,0,1,0,0,0,0,1,1,0,0,0,285.0,1.0,100.0
53,0,0,0,46,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,200.0,1.0,20.0
0,0,0,0,16,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,200.0,1.0,20.0
0,0,0,1,19,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,62.5,1.0,20.0
231,5,0,0,35,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,208.53181818181815,1.0,2.272727272727273
0,0,0,1,15,0.0,0.0,1,24,4,1,1,0,0,1,1,0,0,1,0,0,0,30.0,1.0,20.0
204,6,0,0,21,0.0,0.0,1,217,1,1,0,0,1,0,0,0,0,1,0,0,0,27.6,1.0,160.0
3492,5,0,1,34,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,1,0,0,9.444444444444443,1.0,4288.88888888889
4701,11,0,1,64,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,345.97625000000005,1.0,200.0
1020,8,0,1,35,0.0,0.0,1,31,3,0,0,0,0,1,0,0,0,1,0,0,0,33.03,1.0,12.0
1340,4,0,1,39,16.0,13.0,1,136,3,0,0,0,1,0,0,0,0,1,0,0,0,55.71,1.0,256.0
2601,8,0,0,28,0.0,0.0,1,220,3,0,0,1,0,0,0,0,0,0,1,0,0,93.51,1.0,50.0
3541,8,0,1,45,11.0,8.0,0,507,3,0,0,1,0,0,0,0,1,0,1,0,0,191.9075,1.0,31.25
2441,8,0,1,21,0.0,0.0,1,310,3,0,0,1,0,0,0,0,1,1,0,0,0,22.635,1.0,28.5
665,11,0,1,33,0.0,0.0,1,310,3,0,0,1,0,0,0,0,1,0,1,0,0,22.635,1.0,30.0
1266,0,0,1,41,0.0,0.0,1,310,3,0,0,1,0,0,0,0,1,0,1,0,0,22.635,1.0,30.0
3884,0,0,1,44,0.0,0.0,1,494,3,0,0,1,0,0,0,0,1,0,1,0,0,10.135,1.0,17.5
4698,11,0,1,53,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,455.05,1.0,42.5
444,6,0,1,30,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,140.55555555555554,1.0,44.0
3659,8,1,0,14,0.0,0.0,1,408,3,0,0,0,1,0,0,0,0,1,0,0,0,30.0,1.0,20.0
744,12,0,1,34,15.0,14.0,1,222,3,0,0,1,0,0,0,0,0,1,0,0,0,15.0,1.0,44.0
8217,8,0,1,62,0.0,0.0,1,506,4,0,0,1,0,0,0,0,0,1,0,0,0,6.0,1.0,20.0
663,4,0,0,30,13.0,13.0,1,232,3,0,0,1,0,0,0,0,0,1,0,0,0,49.39,1.0,7.0
1350,5,0,1,51,0.0,0.0,1,142,3,0,0,1,0,0,0,0,0,1,0,0,0,32.0,1.0,48.0
0,11,1,1,43,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,15.0,1.0,900.0
1448,6,0,1,47,0.0,0.0,1,552,4,0,0,1,0,0,0,0,0,1,0,0,0,3.0500000000000003,1.0,20.0
2890,8,0,0,70,13.0,13.0,0,19,3,0,0,0,1,0,0,0,0,1,0,0,0,30.0,1.0,350.0
2610,8,0,1,98,8.0,8.0,0,238,3,0,0,1,0,0,0,0,1,1,0,0,0,55.41,1.0,62.5
1304,8,0,0,39,0.0,0.0,0,631,4,0,0,1,0,0,0,0,0,1,0,0,0,92.57,1.0,6.0
2835,6,0,1,19,0.0,0.0,0,621,4,0,0,1,0,0,0,0,0,0,1,0,0,2.135,1.0,150.0
8186,6,0,1,21,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,543.3333333333334,1.0,1150.0
2557,0,0,1,35,0.0,0.0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,17.47,1.0,162.5
3964,11,1,1,41,0.0,0.0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,30.215,1.0,225.0
4105,11,1,1,58,0.0,0.0,1,515,3,0,0,1,0,0,0,0,0,0,1,0,0,2.5585714285714287,1.0,64.28571428571429
704,8,0,1,42,0.0,0.0,1,253,3,0,0,1,0,0,0,0,1,0,1,0,0,45.07,1.0,25.0
3023,11,0,1,37,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,41.54,1.0,114.0
4118,11,0,1,45,0.0,0.0,1,405,3,0,0,1,0,0,0,0,0,0,1,0,0,39.17,1.0,75.0
1348,11,0,1,18,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,25.125,1.0,100.0
2391,12,0,1,41,0.0,0.0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,200.0
10652,5,0,1,57,0.0,0.0,1,252,4,0,0,1,0,0,0,0,0,0,1,0,0,26.66666666666667,1.0,55.0
1476,12,0,1,48,0.0,11.0,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,8.666666666666666,1.0,31.66666666666667
2162,8,0,1,36,16.0,0.0,1,358,3,0,0,1,0,0,0,0,0,0,1,0,0,13.19,1.0,20.0
0,0,0,0,10,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,150.0,1.0,100.0
1473,8,1,1,16,0.0,0.0,1,879,4,0,0,0,1,0,0,0,0,0,1,0,0,15.0,1.0,49.0
1503,6,0,1,14,27.0,11.0,0,38,3,0,0,0,1,0,0,0,0,0,1,0,0,10.0,1.0,3100.0
2515,6,1,1,31,27.0,11.0,0,38,3,0,0,0,1,0,0,0,0,0,1,0,0,35.714285714285715,1.0,3485.714285714286
7238,11,0,1,41,0.0,0.0,1,107,3,0,0,1,0,0,0,0,0,0,1,0,0,46.51,1.0,300.0
959,11,0,1,34,0.0,0.0,1,91,4,0,0,1,0,0,0,0,0,1,0,0,0,32.5,1.0,100.0
6835,11,0,1,78,0.0,0.0,1,144,3,0,0,1,0,0,0,0,0,0,1,0,0,353.08260869565214,1.0,1.0
11510,5,0,1,125,14.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,46.66666666666666,1.0,116.66666666666669
1438,5,0,1,33,0.0,0.0,1,95,1,0,0,0,1,0,1,0,0,1,0,0,0,38.75,1.0,87.5
446,5,1,1,28,0.0,0.0,1,40,1,0,0,0,1,0,0,0,0,1,0,0,0,40.0,1.0,122.0
870,11,0,0,32,0.0,0.0,0,123,3,1,1,1,0,0,0,0,0,1,0,0,0,250.0,1.0,17.5
0,8,0,0,39,0.0,0.0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.0,1.0,300.0
1587,8,0,1,24,0.0,0.0,1,70,3,0,0,1,0,0,0,0,0,1,0,0,0,164.38,1.0,200.0
529,4,0,1,36,0.0,0.0,0,290,3,0,0,1,0,0,0,0,0,1,0,0,0,18.226666666666667,1.0,36.66666666666666
791,11,0,1,60,0.0,0.0,0,243,4,0,0,1,0,0,0,0,1,1,0,0,0,5.0,1.0,200.0
2041,11,0,0,50,0.0,0.0,0,231,3,0,0,1,0,0,0,0,0,0,1,0,0,142.33666666666667,1.0,133.33333333333334
498,6,1,0,36,0.0,0.0,0,316,3,0,0,0,1,0,0,0,1,0,1,0,0,7.5,1.0,52.5
889,5,0,1,37,0.0,0.0,1,454,3,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,75.0
1707,6,0,1,152,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,60.0,1.0,35.0
8656,5,0,1,55,0.0,0.0,1,499,3,0,0,1,0,0,0,0,0,1,0,0,0,17.91,1.0,20.0
2057,5,0,0,12,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,15.0,1.0,500.0
0,8,0,1,38,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,500.0
1587,5,0,1,25,0.0,0.0,0,65,3,0,0,1,0,0,0,0,0,0,1,0,0,27.36,1.0,500.0
1246,0,0,1,26,0.0,0.0,0,91,3,0,0,1,0,0,0,0,0,1,0,0,0,1000.0,1.0,1.0
3326,8,0,1,40,0.0,0.0,0,690,3,0,0,1,0,0,0,0,0,0,1,0,0,39.875,1.0,8874.25
358,5,0,0,73,0.0,0.0,1,180,3,0,0,0,0,1,0,0,0,1,0,0,0,4.68,1.0,75.0
1634,8,0,1,21,0.0,0.0,1,94,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,1000.0
547,6,1,1,38,18.0,16.0,1,77,4,0,0,1,0,0,0,0,0,1,0,0,0,3.11,1.0,100.0
6407,5,0,1,88,0.0,0.0,0,442,5,0,0,1,0,0,0,0,0,1,0,0,0,265.0,1.0,6.5
786,8,0,1,36,24.0,15.0,0,186,3,0,0,0,1,0,0,0,0,1,0,0,0,30.0,1.0,9.0
694,5,0,1,23,0.0,14.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,330.0,1.0,550.0
4710,11,0,1,23,0.0,0.0,1,96,3,0,0,1,0,0,1,0,0,1,0,0,0,50.0,1.0,160.0
278,6,0,1,29,0.0,0.0,1,129,3,0,0,1,0,0,0,0,0,1,0,0,0,18.0,1.0,107.0
123,8,0,1,17,75.0,0.0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,527.2083333333334,1.0,1.3333333333333333
0,0,0,1,23,18.0,13.0,0,443,3,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,10.0
1349,11,0,1,24,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,485.0,1.0,40.0
1324,5,0,1,55,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.333333333333333,1.0,833.3333333333335
14560,8,0,1,63,0.0,14.0,0,1149,3,0,0,0,1,0,0,0,0,0,1,0,0,877.2,1.0,17.5
1890,0,0,1,35,0.0,0.0,1,511,3,0,0,1,0,0,0,0,0,1,0,0,0,5.0,1.0,100.0
2379,11,0,1,59,0.0,0.0,1,14,1,0,0,1,0,0,0,0,0,1,0,0,0,2442.5,1.0,314.5
0,0,0,1,14,0.0,0.0,0,353,4,0,0,1,0,0,0,0,0,1,0,0,0,15.5575,1.0,100.0
2814,0,0,1,20,29.0,13.0,1,88,3,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,6.0
2326,4,1,1,25,16.0,13.0,1,372,1,0,0,1,0,0,0,0,0,0,1,0,0,65.0,1.0,30.0
1224,0,0,1,46,0.0,0.0,0,372,4,0,0,1,0,0,0,0,0,1,0,0,0,30.0,1.0,210.0
0,0,0,1,24,0.0,0.0,0,201,3,0,0,1,0,0,0,0,0,1,0,0,0,497.5,1.0,7.5
1312,11,0,1,33,0.0,0.0,1,20,3,0,0,0,1,0,0,0,0,0,1,0,0,10.3475,1.0,2675.0
1102,11,0,1,73,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5.666666666666668,1.0,100.0
2890,8,0,1,43,0.0,0.0,1,14,1,0,0,1,0,0,0,0,0,1,0,0,0,27.5,1.0,9.5
1211,6,0,1,39,24.0,15.0,1,14,1,0,0,1,0,0,0,0,0,1,0,0,0,11.25,1.0,100.0
1830,4,0,1,39,0.0,0.0,0,205,3,0,0,1,0,0,1,0,0,1,0,0,0,50.0,1.0,6.0
4214,5,0,1,65,0.0,0.0,1,6,3,0,0,1,0,0,0,0,0,0,1,0,0,825.0,1.0,85.0
0,6,0,0,37,0.0,0.0,0,47,5,0,0,0,0,1,0,0,0,1,0,0,0,95.0,1.0,3.0
8372,5,0,1,14,0.0,0.0,1,90,4,0,0,1,0,0,0,0,1,1,0,0,0,12.0,1.0,100.0
4884,11,0,1,40,0.0,0.0,1,1077,4,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,100.0
2625,0,0,1,87,0.0,0.0,1,39,3,0,0,1,0,0,0,0,0,0,1,0,0,18.25,1.0,40.0
1644,8,0,1,36,38.0,16.0,1,43,3,0,0,1,0,0,0,0,0,1,0,0,0,33.5,1.0,12.0
3062,11,1,1,38,0.0,0.0,1,231,4,0,0,1,0,0,0,0,1,1,0,0,0,17.91,1.0,60.0
1210,0,0,1,24,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7.12,1.0,900.0
181,13,0,1,42,17.0,17.0,0,279,3,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,1000.0
4177,11,0,1,38,0.0,0.0,1,288,3,0,0,1,0,0,0,0,1,0,1,0,0,11.315,1.0,55.0
528,5,0,0,64,14.0,7.0,1,341,1,0,0,0,0,1,0,0,1,1,0,0,0,12.5,1.0,200.0
565,5,0,1,53,0.0,0.0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,138.33333333333334,1.0,35.0
3142,8,0,0,68,0.0,15.0,1,614,4,0,0,0,0,1,0,0,0,0,1,0,0,10.0,1.0,15.0
1647,8,0,0,29,12.0,2.0,1,301,3,0,0,0,1,0,0,0,0,0,1,0,0,30.0,1.0,15.0
4093,13,0,1,38,17.0,12.0,1,145,3,0,0,1,0,0,0,0,1,0,1,0,0,24.86,1.0,85.0
2151,8,0,0,45,0.0,0.0,1,462,1,0,0,0,1,0,0,0,1,0,1,0,0,7.5,1.0,2000.0
0,0,0,1,34,0.0,0.0,0,8,1,1,0,1,0,0,0,0,0,1,0,0,0,100.0,1.0,1000.0
17133,5,0,1,59,0.0,11.0,1,223,3,0,0,0,0,1,0,0,0,1,0,0,0,35.07,1.0,50.0
2641,8,0,1,25,0.0,0.0,1,158,3,0,0,1,0,0,0,0,0,1,0,0,0,7.5,1.0,30.0
431,5,0,1,50,13.0,4.0,1,161,3,0,0,0,0,1,0,0,1,0,1,0,0,11.986666666666665,1.3333333333333333,111.11111111111113
2787,11,0,0,24,0.0,0.0,1,29,3,0,0,0,0,1,0,0,0,1,0,0,0,18.33333333333333,1.0,26.66666666666667
953,11,0,1,16,0.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,100.0
1551,5,0,1,49,0.0,0.0,1,765,3,0,0,0,0,1,0,0,0,1,0,0,0,17.5,1.0,275.0
193,11,0,0,13,0.0,0.0,1,29,3,0,0,0,1,0,0,0,1,0,1,0,0,17.777777777777782,1.7777777777777777,63.33333333333334
2891,6,0,1,51,14.0,15.0,1,317,3,0,0,1,0,0,0,0,1,1,0,0,0,20.0,1.0,200.0
3425,6,0,1,65,26.0,16.0,1,252,3,0,0,1,0,0,0,0,1,1,0,0,0,7.0,1.0,250.0
676,6,0,1,26,0.0,0.0,1,12,1,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,200.0
215,5,0,1,31,14.0,15.0,1,209,3,0,0,1,0,0,0,0,0,1,0,0,0,16.0,1.0,40.0
1309,6,1,1,112,16.0,0.0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,225.0,1.0,185.0
3450,12,0,1,37,0.0,0.0,1,146,3,0,0,1,0,0,0,0,0,0,1,0,0,10.0,1.0,16.666666666666668
11568,5,1,1,31,0.0,0.0,1,88,4,0,0,0,0,1,0,0,0,0,1,0,0,162.5025,1.0,29.0
1312,8,0,1,60,13.0,0.0,1,127,3,0,0,1,0,0,0,0,0,1,0,0,0,18.33333333333333,1.0,250.0
215,5,0,1,35,0.0,0.0,1,3,3,0,0,1,0,0,0,0,0,1,0,0,0,40.0,1.0,2500.0
3259,8,0,1,57,0.0,0.0,1,149,3,0,0,1,0,0,0,0,0,0,1,0,0,39.17,1.0,52.5
597,0,0,1,38,0.0,0.0,1,124,3,0,0,1,0,0,0,0,0,1,0,0,0,84.38666666666667,1.0,216.66666666666663
2474,8,0,1,34,0.0,0.0,1,869,3,0,0,1,0,0,0,0,0,0,1,0,0,55.75,1.0,6.0
38931,8,0,1,46,0.0,0.0,1,308,4,0,0,0,0,1,0,0,0,0,1,0,0,8.75,1.0,53.0
1667,5,0,1,49,9.0,0.0,0,437,1,0,0,0,0,1,0,0,0,0,1,0,0,291.75,1.0,50.0
17149,5,1,1,41,0.0,0.0,1,516,3,0,0,1,0,0,0,0,1,0,1,0,0,15.0,1.0,35.0
1876,4,0,1,42,0.0,0.0,1,229,3,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,200.0
3669,4,0,1,23,21.0,0.0,1,394,4,0,0,0,0,1,1,0,0,1,0,0,0,25.0,1.0,1000.0
14029,5,1,1,22,12.0,13.0,1,173,3,0,0,0,0,1,0,0,1,0,1,0,0,23.0,1.0,46.0
203,11,0,0,48,5.0,6.0,1,0,3,0,0,0,0,1,0,0,1,1,0,0,0,16.3,1.0,50.5
23229,8,0,0,68,0.0,0.0,1,483,4,0,0,1,0,0,0,0,0,0,1,0,0,99.0,1.0,51.0
212,6,0,0,75,0.0,5.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,280.0
3525,11,1,1,33,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,113.33333333333331,1.0,51.66666666666666
2027,5,0,1,20,54.0,14.0,1,32,1,0,0,0,1,0,0,0,0,1,0,0,0,10.0,1.0,200.0
0,0,0,1,0,0.0,0.0,1,13,1,1,1,1,0,0,0,0,0,1,0,0,0,-99.0,-99.0,-99.0
1801,6,0,1,34,17.0,8.0,1,66,3,0,0,0,1,0,0,0,0,1,0,0,0,65.0,1.0,15.0
6373,5,0,0,23,0.0,0.0,0,569,4,0,0,1,0,0,0,0,0,0,1,0,0,8.5,1.0,1000.0
96,0,0,1,34,0.0,0.0,1,973,4,0,0,1,0,0,0,0,1,1,0,0,0,175.0,1.0,50.0
1387,8,1,1,34,0.0,0.0,1,168,3,0,0,1,0,0,0,0,0,1,0,0,0,27.355,1.0,87.5
5380,8,1,0,46,0.0,0.0,1,1060,4,0,0,0,1,0,0,0,0,0,1,0,0,186.5,1.0,24.0
2944,11,0,1,39,0.0,0.0,1,167,4,0,0,0,1,0,0,0,0,1,0,0,0,3.73,1.0,200.0
453,8,0,1,10,16.0,12.0,1,251,3,0,0,1,0,0,0,0,0,1,0,0,0,105.0,1.0,6.0
154,5,0,1,25,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,15.0,1.0,100.0
7129,12,0,1,27,12.0,13.0,1,563,3,0,0,1,0,0,0,0,0,1,0,0,0,39.16,1.0,600.0
4610,5,0,1,40,0.0,0.0,1,9,3,0,0,1,0,0,0,0,0,1,0,0,0,771.8888888888888,1.0,22.222222222222218
970,6,0,1,33,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,225.0,1.0,30.0
4149,8,0,0,49,0.0,0.0,1,53,1,0,0,0,0,1,0,0,0,0,1,0,0,29.56,1.0,60.0
10289,0,0,1,97,0.0,0.0,0,683,4,0,0,1,0,0,0,0,0,1,0,0,0,46.875,1.0,100.0
674,6,0,1,20,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,28.815,1.0,200.0
2793,5,0,1,40,0.0,0.0,1,49,4,0,0,1,0,0,0,0,0,1,0,0,0,1157.7,1.0,20.0
5960,11,0,0,33,26.0,11.0,1,121,1,0,0,0,0,1,0,0,0,0,1,0,0,47.91666666666666,1.0,40.0
1210,11,0,1,75,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,312.5,1.0,75.0
7305,11,0,0,46,0.0,0.0,1,71,1,0,0,0,0,1,0,0,0,0,1,0,0,100.9,1.0,17.5
1518,12,0,1,55,10.0,10.0,1,116,3,0,0,0,0,1,0,0,0,1,0,0,0,7.0,1.0,100.0
1049,4,0,1,37,7.0,8.0,1,420,3,0,0,1,0,0,0,0,1,1,0,0,0,45.0,1.0,35.0
3775,5,0,1,68,0.0,0.0,0,646,3,0,0,1,0,0,1,0,0,1,0,0,0,35.0,1.0,200.0
0,6,0,0,22,0.0,0.0,0,303,3,0,0,0,1,0,0,0,0,0,0,1,0,7.333333333333332,2.0,53.33333333333334
0,6,0,0,20,0.0,0.0,0,303,3,0,0,0,1,0,0,0,0,0,0,1,0,10.666666666666666,2.0,23.33333333333333
620,11,0,0,15,0.0,0.0,1,491,3,0,0,1,0,0,0,0,0,0,1,0,0,68.99,1.0,50.0
5495,8,0,1,57,0.0,6.0,1,797,3,0,0,0,1,0,0,0,0,0,1,0,0,5.833333333333332,1.0,83.33333333333333
108,6,0,1,25,0.0,0.0,0,362,3,1,0,1,0,0,0,0,0,1,0,0,0,475.05,1.0,1000.0
380,0,0,1,21,0.0,0.0,1,314,3,0,0,0,1,0,0,0,0,1,0,0,0,91.47,1.0,300.0
2710,8,0,1,58,16.0,15.0,1,261,3,0,1,1,0,0,0,0,0,1,0,0,0,45.0,1.0,100.0
2976,8,0,1,42,16.0,0.0,0,214,3,0,0,1,0,0,0,0,0,1,0,0,0,25.0,1.0,12.0
6129,8,1,1,78,12.0,12.0,1,513,3,0,0,1,0,0,0,0,1,0,1,0,0,17.91,1.0,40.0
928,12,0,1,141,17.0,17.0,1,440,3,0,0,1,0,0,0,0,0,1,0,0,0,75.0,1.0,126.25
14343,11,0,1,44,22.0,11.0,1,1116,4,0,0,1,0,0,0,0,0,0,1,0,0,46.01,1.0,140.0
6620,5,0,1,43,0.0,0.0,1,64,1,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,68.33333333333333
6287,5,0,1,13,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,16.426666666666666,1.0,25.0
5273,8,0,1,39,48.0,13.0,1,658,3,0,0,1,0,0,0,0,0,0,1,0,0,210.51,1.0,12.0
473,8,0,1,20,12.0,12.0,1,128,4,0,0,0,0,1,0,0,1,0,0,1,0,10.753333333333332,1.0,33.333333333333336
3641,5,0,1,26,0.0,0.0,1,3,3,0,0,0,0,1,0,0,0,1,0,0,0,14.5,1.0,50.0
971,0,0,1,34,17.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,17.5,1.0,200.0
4758,0,0,0,17,0.0,0.0,1,354,3,0,0,0,1,0,0,0,0,1,0,0,0,22.85,1.0,110.0
14974,11,0,1,23,0.0,0.0,1,418,1,0,0,0,1,0,0,0,1,0,1,0,0,179.975,1.0,50.0
6069,8,0,1,19,6.0,10.0,0,339,3,0,0,1,0,0,0,0,0,0,1,0,0,426.55,1.0,25.0
569,11,0,1,37,14.0,16.0,1,513,4,0,0,0,1,0,0,0,0,1,0,0,0,5.0,1.0,57.5
899,6,0,1,34,15.0,16.0,1,425,3,0,0,0,1,0,0,0,0,0,1,0,0,22.0,1.0,40.0
1459,0,0,1,18,0.0,0.0,1,310,4,0,0,0,0,1,0,0,0,0,1,0,0,22.97,1.0,44.0
8352,11,0,1,62,0.0,0.0,1,666,4,0,0,1,0,0,0,0,0,0,1,0,0,6.5,1.0,98.5
5376,9,0,1,63,0.0,0.0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,63.24,1.0,2300.0
2915,11,0,1,73,7.0,0.0,1,448,4,0,0,1,0,0,0,0,0,0,1,0,0,65.0,1.0,30.0
1481,0,0,1,37,-1.0,-1.0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,161.0,1.0,84.0
541,0,0,1,7,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,96.56,1.0,96.0
3409,0,0,1,42,0.0,0.0,1,118,3,0,0,1,0,0,0,0,0,1,0,0,0,24.995,1.0,22.5
8397,11,0,1,43,26.0,13.0,1,159,3,0,0,0,0,1,0,0,0,0,1,0,0,27.55,1.0,36.0
927,0,0,1,40,0.0,0.0,1,274,3,0,0,0,1,0,0,0,0,0,1,0,0,58.06999999999999,1.0,200.0
5506,4,0,1,20,23.0,9.0,1,379,3,0,0,0,1,0,0,0,1,0,1,0,0,114.2125,1.0,87.5
1508,5,1,1,73,18.0,15.0,1,672,4,0,0,0,1,0,0,0,0,0,1,0,0,21.25,1.0,70.0
261,11,0,1,46,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8.46,1.0,5000.0
1268,10,0,1,53,12.0,0.0,1,766,3,0,0,0,0,1,0,0,1,1,0,0,0,166.66666666666666,1.0,19.666666666666668
1846,8,0,1,30,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,40.0,1.0,100.0
4066,8,0,1,22,0.0,0.0,1,1048,4,0,0,1,0,0,0,0,0,0,1,0,0,13.26,1.0,30.0
2990,11,1,1,41,9.0,10.0,1,545,4,0,0,0,1,0,0,0,0,0,1,0,0,38.24,1.0,120.0
3013,11,0,1,25,17.0,18.0,1,101,3,0,0,1,0,0,0,0,1,0,1,0,0,4.395,1.0,1550.0
5112,8,0,1,11,18.0,0.0,1,70,3,0,0,0,0,1,0,0,0,0,1,0,0,88.31,1.0,30.0
145,0,0,1,13,0.0,0.0,1,126,1,1,0,1,0,0,1,0,0,1,0,0,0,105.0,1.0,166.66666666666666
154,12,0,1,22,0.0,0.0,1,216,1,0,0,0,0,1,0,0,1,1,0,0,0,90.0,1.0,100.0
3174,8,0,1,20,13.0,13.0,1,147,3,0,0,0,0,1,0,0,0,1,0,0,0,69.138,1.0,31.0
3616,8,0,1,83,0.0,0.0,1,463,3,0,0,1,0,0,0,0,0,0,1,0,0,13.578,1.0,109.0
1016,6,0,1,41,22.0,13.0,1,108,3,0,0,1,0,0,0,0,0,0,1,0,0,35.0,1.0,25.0
8890,8,0,1,69,0.0,0.0,1,945,4,0,0,1,0,0,0,0,0,0,1,0,0,15.0,1.0,40.0
2851,6,0,1,34,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,20.0,1.0,2400.0
14476,10,0,1,29,11.0,15.0,0,1430,3,0,0,0,1,0,0,0,0,0,1,0,0,83.2375,1.0,4.5
3864,4,0,1,106,20.0,14.0,1,280,3,0,0,0,0,1,0,0,0,1,0,0,0,39.0,1.0,16.0
2487,11,0,1,52,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,100.0
7170,5,0,1,94,0.0,0.0,0,327,3,0,0,0,1,0,0,0,0,1,0,0,0,57.5,1.0,28.0
2078,8,0,1,39,11.0,11.0,1,170,3,0,0,0,1,0,0,0,0,0,1,0,0,277.78,1.0,9.0
451,8,1,1,21,0.0,0.0,1,617,4,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,200.0
0,6,0,0,20,0.0,0.0,0,436,3,0,0,0,1,0,0,0,0,0,0,1,0,7.333333333333332,2.0,27.33333333333333
6328,0,0,1,73,0.0,14.0,1,308,4,0,0,1,0,0,0,0,0,1,0,0,0,10.035,1.0,18.0
