,event_id,ticket_cost,ticket_availability,ticket_quant_total,ticket_quant_sold
10222,4377706,25.0,1.25,65.0,3.5
10223,4380422,0.0,1.0,0.0,0.0
10224,4409728,10.141666666666666,1.0,100.16666666666667,29.666666666666668
10225,4442318,45.0,1.0,30.0,17.0
10226,4442708,10.0,1.0,200.0,22.0
10227,4443226,26.609999999999996,1.0,9.8,4.4
10228,4474944,677.72,1.0,10.0,1.0
10229,4475100,90.0,1.0,0.0,0.0
10230,4475304,5.0,1.0,50.0,0.375
10231,4475374,10.0,1.0,1000.0,312.0
10232,4507544,10.0,1.0,110.0,23.0
10233,4507734,12.0,1.0,100.0,45.0
10234,4508330,410.0,1.0,60.0,0.5
10235,4525550,12.5,2.0,21850.0,18.166666666666668
10236,4541096,6.086666666666667,1.0,148.0,26.0
10237,4557178,21.0,1.5,60.5,60.5
10238,4573722,3.3333333333333335,1.0,128.33333333333334,41.0
10239,4605744,183.28,1.0,100.0,18.0
10240,4609560,0.0,1.0,100.0,0.0
10241,4638786,92.56,1.0,150.0,49.0
10242,4639066,2.5,1.0,50.0,1.0
10243,4656101,85.0,1.0,27.0,27.0
10244,4667063,232.42,1.0,20.0,9.0
10245,4671781,6.57,1.0,90.0,53.0
10246,4704023,6.441666666666666,1.0,30.0,6.5
10247,4704733,72.5,1.0,216.0,168.75
10248,4704875,225.81,1.0,5.0,1.0
10249,4704877,27.51,1.0,30.0,10.0
10250,4721761,27.55,1.0,5.0,0.5
10251,4769947,22.51,1.0,15.0,4.0
10252,4769999,60.11,1.0,10.0,1.0
10253,4781763,11.555,1.0,75.0,5.5
10254,4802519,32.25,1.0,110.0,1.0
10255,4802937,5.0,1.0,50.0,49.0
10256,4803051,20.0,1.0,50.0,13.0
10257,0,,,,
10258,4818739,0.0,1.0,100.0,0.0
10259,4828857,35.56333333333333,1.0,10.333333333333334,3.6666666666666665
10260,4835291,299.5,1.0,16.0,16.0
10261,4835679,12.5,1.0,30.0,21.5
10262,4836517,4.23,1.0,50.0,11.0
10263,4839779,104.05499999999999,1.0,100.0,0.25
10264,4858167,32.5,1.5,253.75,135.0
10265,4863651,32.085,1.0,30.0,10.0
10266,4867801,50.0,1.0,15.0,0.0
10267,4868079,224.0,1.0,105.0,81.5
10268,4868741,72.83,1.0,25.0,9.0
10269,4880011,5.6575,1.0,21.25,1.75
10270,4900689,13.260000000000002,1.0,1475.0,11.5
10271,4901061,115.0,1.0,75.0,0.0
10272,4907357,11.875,1.0,15.0,1.25
10273,4942345,8.46,1.0,20.0,16.0
10274,4966166,93.51,1.0,100.0,47.0
10275,4966292,63.045,1.0,54.0,15.25
10276,4999116,7.5,1.0,15.0,1.5
10277,4999266,37.803333333333335,1.0,26.333333333333332,10.666666666666666
10278,4999332,137.5,1.0,27.5,14.5
10279,4999810,54.645,1.0,25.0,2.0
10280,5000264,20.0,1.0,2.0,2.0
10281,5017000,46.26,1.0,20.0,8.0
10282,5031886,47.5,1.0,15.5,15.5
10283,5038466,32.26,1.0,41.666666666666664,17.666666666666668
10284,5064582,30.0,1.0,300.0,36.0
10285,5064592,17.905,1.0,1.0,3.0
10286,5064700,20.0,1.0,21.0,20.6
10287,5064834,10.0,1.0,200.0,0.0
10288,5065150,79.0,1.0,50.0,25.0
10289,5065352,6.75,1.0,28.0,31.75
10290,5076614,10.82,1.0,7.5,2.0
10291,5091554,0.0,1.0,100.0,0.0
10292,5097342,300.0,1.0,253.0,85.25
10293,5097670,5.0,1.0,70.0,3.0
10294,5097910,72.72,1.0,180.0,10.0
10295,5130318,57.169999999999995,1.0,116.66666666666667,30.0
10296,5163476,4.07,1.0,23.333333333333332,2.5
10297,5163480,800.0,1.0,5000.0,0.0
10298,5175026,32.25,1.0,15.0,0.3333333333333333
10299,5195720,155.0,1.0,16.0,5.0
10300,5195852,7.5,1.0,115.0,25.0
10301,5195868,20.0,1.0,30.0,3.0
10302,5196202,12.5,1.0,149.5,57.0
10303,5196468,190.0,1.0,40.0,3.0
10304,5215118,17.49,1.0,7.5,0.5
10305,5229104,270.0,1.0,8.5,1.0
10306,5261186,40.0,1.0,100.0,6.0
10307,5261206,10.0,1.0,25.0,25.0
10308,5271558,10.0,1.0,300.0,76.0
10309,5293844,46.51,1.0,75.0,13.0
10310,5294422,25.0,1.0,175.0,128.0
10311,5326642,14.0,1.0,37.0,2.2
10312,5326812,32.08,1.0,40.0,14.0
10313,5326918,106.875,1.0,243.75,15.0
10314,5327064,27.36,1.0,40.0,21.0
10315,5327090,231.0,1.0,1.0,1.0
10316,5359434,275.0,1.0,8.0,1.0
10317,5359532,52.839999999999996,1.0,118.71428571428571,2.0
10318,5359866,195.79999999999998,1.0,89.5,18.375
10319,5387962,335.55571428571426,1.1428571428571428,66.0,1.0
10320,5392246,524.25,1.0,250.0,55.0
10321,5424928,27.36,1.0,60.0,52.0
10322,5458014,46.01,1.0,28.0,28.0
10323,5458174,69.85,1.0,30.0,30.0
10324,5458260,46.01,1.0,28.0,28.0
10325,5458496,69.88,1.0,12.0,8.0
10326,5458518,69.88,1.0,10.0,10.0
10327,5464382,13.18,1.0,75.0,27.0
10328,5469964,115.0,1.0,12.0,12.0
10329,5490840,20.0,1.0,150.0,5.0
10330,5493436,3.76,1.0,100.0,27.0
10331,5514116,1918.67,1.0,100.0,2.0
10332,5523266,241.28666666666663,1.0,70.0,12.666666666666666
10333,5523572,7.25,2.0,73.0,6.0
10334,5523988,20.0,1.0,100.0,25.0
10335,5551872,36.61,1.0,15.0,2.0
10336,5556012,10.0,1.0,20.0,10.0
10337,5556384,14.41,1.0,62.5,37.25
10338,5558838,20.0,1.0,50.0,14.0
10339,5621576,36.81,1.0,100.0,3.0
10340,5622390,37.01,1.0,20.0,2.0
10341,5627564,16.87,1.0,100.0,26.0
10342,5654446,14.285,1.0,52.5,37.5
10343,5654808,0.0,1.0,30.0,7.0
10344,5654970,60.435,1.0,7.5,5.0
10345,5655556,7.616666666666667,1.0,66.66666666666667,16.0
10346,5687308,7.026666666666667,1.0,250.0,84.0
10347,5687566,30.0,1.0,40.0,1.0
10348,5687922,10.0,1.0,20.0,1.0
10349,5720668,15.0,1.0,35.0,34.0
10350,5720732,17.81,1.0,200.0,36.0
10351,5720754,10.0,1.0,62.0,67.0
10352,5738996,45.0,1.0,28.0,24.25
10353,5743248,5.675999999999999,1.0,500.0,4.0
10354,5744383,44.92666666666667,1.0,166.66666666666666,0.6666666666666666
10355,5752705,49.5,1.0,100.0,9.0
10356,5753143,15.0,1.0,100.0,2.0
10357,5759291,111.526,1.0,112.26666666666667,9.266666666666667
10358,5759375,17.5,1.0,7.5,4.5
10359,5785401,28.4,1.0,49.0,14.4
10360,5786145,46.26,1.0,145.0,114.0
10361,5786197,55.71,1.0,30.0,30.0
10362,5818725,16.89,1.0,100.0,55.666666666666664
10363,5851087,24.416666666666668,1.0,24.333333333333332,21.0
10364,5852195,21.214,1.0,10.0,1.8
10365,5884443,39.665,1.0,300.0,92.0
10366,5895837,116.85,1.0,16.0,16.0
10367,5916743,7.0,1.0,200.0,17.0
10368,5924367,73.3,1.0,466.6666666666667,9.666666666666666
10369,5949783,51.25,1.0,4.0,0.25
10370,5952635,71.46,1.0,40.0,1.6666666666666667
10371,5982207,102.96,1.0,150.0,2.0
10372,5982485,62.5,1.0,75.0,53.0
10373,5982623,6.25,1.0,65.0,16.5
10374,5982881,790.3,1.0,20.0,11.0
10375,6014793,15.0,1.0,35.0,33.0
10376,6048097,92.56,1.0,20.0,9.0
10377,6077131,10.0,1.0,500.0,1.0
10378,6082589,15.0,1.0,50.0,0.0
10379,6092519,75.0,1.0,30.0,1.0
10380,6113113,6.566666666666667,1.0,100.0,10.666666666666666
10381,6113475,416.2155999999999,1.0,2224.04,3.8
10382,6113697,92.56,1.0,25.0,5.0
10383,6145901,15.0,1.0,50.0,2.0
10384,6178639,9.5,1.0,300.0,3.0
10385,6211349,7.0,1.0,250.0,15.0
10386,6244925,27.5,1.0,35.0,0.0
10387,6277263,0.0,1.0,17.75,17.75
10388,6277767,50.833333333333336,2.0,250.0,10.666666666666666
10389,6280081,164.38,1.0,40.0,11.0
10390,6339983,269.26,1.0,1.0,0.5
10391,6342701,105.0,1.0,8.0,2.0
10392,6394629,5.0,1.0,115.0,64.0
10393,6408561,18.15,1.0,4.0,2.5
10394,6414401,7.333333333333333,2.0,16.0,6.333333333333333
10395,6430331,10.907777777777778,1.5555555555555556,40.0,3.5555555555555554
10396,6442047,12.5,1.0,50.0,48.0
10397,6473645,315.825,1.0,82.33333333333333,5.5
10398,6474087,45.0,1.0,40.0,2.0
10399,6495015,36.666666666666664,1.0,200.0,21.333333333333332
10400,6498303,6.153333333333333,1.5555555555555556,40.0,0.6666666666666666
10401,6562221,33.66,1.0,20.0,2.3333333333333335
10402,6569231,65.0,1.0,100.0,44.0
10403,6572367,5.7,1.0,120.0,68.0
10404,6572711,210.51,1.0,12.0,12.0
10405,6578513,12.0,1.0,150.0,15.0
10406,6600429,179.0,1.0,15.0,2.0
10407,6605809,11.1,1.0,160.0,108.0
10408,6616375,437.5,1.0,24.0,17.5
10409,6637621,18.333333333333332,1.0,25.333333333333332,15.333333333333334
10410,6670819,0.0,1.0,140.0,0.5
10411,6682299,60.0,1.0,40.0,10.0
10412,6702867,18.15,1.0,30.0,17.0
10413,6709639,90.0,1.0,22.0,19.0
10414,6715155,8.786666666666667,1.0,158.33333333333334,153.66666666666666
10415,6769269,5.0,1.0,300.0,2.0
10416,6801197,83.33333333333333,1.0,716.6666666666666,1.6666666666666667
10417,6801797,1.865,1.0,20.0,7.0
10418,6802737,282.0,1.0,100.0,1.0
10419,6840763,9.466666666666669,1.0,59.5,42.833333333333336
10420,6866835,83.456,1.0,500.0,13.45
10421,6866867,13.45,1.0,50.0,13.0
10422,6867451,495.0,1.0,15.0,10.0
10423,6870391,25.0,1.0,300.0,40.5
10424,6899517,27.36,1.0,20.0,3.0
10425,6899763,17.0,1.0,20.0,6.0
10426,6899851,174.0,1.0,20.0,3.25
10427,6945669,15.0,1.0,600.0,5.0
10428,6965249,105.0,1.0,9.0,9.0
10429,6965253,109.58999999999999,1.0,333.6666666666667,13.0
10430,6982753,87.5,1.0,27.5,0.25
10431,6998239,40.0,1.0,30.0,1.5
10432,7015503,65.0,1.0,50.0,3.0
10433,7030797,35.08,1.0,24.0,3.0
10434,7070599,526.78,1.0,152.5,1.5
10435,7096401,164.7725,1.0,40.0,3.125
10436,7116649,332.5,1.0,80.0,1.0
10437,7126803,7.5,1.0,100.0,49.0
10438,7141149,75.0,1.0,21.0,4.0
10439,7168411,17.91,1.0,40.0,22.0
10440,7174789,3.775,1.0,338.875,317.75
10441,7181335,19.8,1.0,1.0,1.0
10442,7189967,3.625,1.0,62.0,2.0
10443,7220635,1485.8,1.0,100.0,2.0
10444,7222953,55.0,1.25,85.0,23.625
10445,7227721,685.88,1.0,5.0,4.0
10446,7260791,55.0,1.0,60.0,3.0
10447,7283143,33.405,1.0,35.0,4.5
10448,7292825,13.75,1.0,80.0,2.0
10449,7293339,5.6,1.8,75.0,4.0
10450,7307185,56.655,1.0,55.0,9.0
10451,7325573,39.96,1.0,15.0,2.0
10452,7362481,12.5,1.0,150.0,4.5
10453,7383193,191.66666666666666,1.0,75.0,2.0
10454,7391297,8.75,1.0,25.0,13.0
10455,7452395,10.0,1.0,200.0,71.0
10456,7456633,10.35,1.0,19.0,8.666666666666666
10457,7457359,8.0,1.0,400.0,4.0
10458,7474141,12.909090909090908,1.6363636363636365,250.0,11.363636363636363
10459,7485171,20.0,1.0,100.0,63.0
10460,7489967,10.0,1.0,300.0,0.0
10461,7490149,8.46,1.0,4.0,4.0
10462,7490185,8.46,1.0,5.0,5.0
10463,7555057,5.0,1.0,30.0,7.0
10464,7555651,4335.0,1.0,15.0,1.0
10465,7566189,36.61,1.0,30.0,30.0
10466,7567107,3.5,1.0,26.0,8.0
10467,7596935,10.0,1.0,188.0,3.0
10468,7620963,391.24333333333334,1.0,13.333333333333334,3.3333333333333335
10469,7621249,0.0,1.0,68.0,3.5
10470,7678955,22.85,1.0,15.0,1.0
10471,7719309,75.0,1.0,4.0,2.0
10472,7752015,18.0,1.0,200.0,4.25
10473,7758163,5.0,1.0,500.0,321.0
10474,7784651,10.0,1.0,70.0,6.555555555555555
10475,7784841,5.0,1.0,30.0,3.0
10476,7813993,45.0,1.0,40.0,12.0
10477,7830569,48.08,1.5,15.0,9.5
10478,7860039,4.0,1.0,150.0,89.0
10479,7866029,6.5,1.375,100.0,3.75
10480,7879999,43.75,1.0,131.75,30.5
10481,7882667,20.0,1.0,100.0,1.0
10482,7883339,22.655,1.0,15.0,2.0
10483,7883361,50.0,1.0,25.0,3.0
10484,7932807,65.5,1.0,10.0,4.0
10485,7949391,6.0,1.0,120.0,2.0
10486,8002203,20.0,1.0,25.0,1.0
10487,8022597,35.0,1.0,100.0,1.0
10488,8085891,83.22352941176472,1.0,100.0,0.5294117647058824
10489,8090249,10.0,1.0,290.0,0.0
10490,8091401,2.5,1.0,35.0,11.5
10491,8144797,10.0,1.0,30.0,0.0
10492,8183009,10.0,1.0,30.0,0.0
10493,8210669,20.877499999999998,1.0,11.25,5.5
10494,8210853,8.46,1.0,14.0,6.0
10495,8304299,0.0,1.0,0.0,1.0
10496,8407603,100.0,1.0,35.0,0.0
10497,8421975,447.18,1.0,50.0,0.0
10498,0,,,,
10499,0,,,,
10500,379603,25.2,1.0,897.7,171.9
10501,576822,22.5,1.0,195.0,10.5
10502,707406,81.25,1.0,282.5,195.25
10503,708707,15.0,1.0,500.0,0.0
10504,773170,10.0,1.0,1.0,0.9418604651162791
10505,903911,143.77,1.0,35.0,17.0
10506,1035099,839.1428571428571,1.0,101.0,2.2857142857142856
10507,1067787,28.181818181818183,1.0,463.6363636363636,0.09090909090909091
10508,1067797,75.01,1.0,300.0,51.0
10509,1100893,22.63333333333333,1.0,66.66666666666667,8.666666666666666
10510,1166793,15.0,1.0,300.0,6.0
10511,1166805,19.0,1.0,28.0,28.0
10512,1198945,249.44,1.0,10.0,2.0
10513,1199245,15.0,1.0,400.0,351.0
10514,1199535,7.5,1.0,53.0,3.0
10515,1212587,2214.1666666666665,1.0,125.5,0.16666666666666666
10516,1264565,475.05,1.0,20.0,10.0
10517,1264923,10.0,1.0,700.0,13.0
10518,1265163,5.006,1.0,197.0,57.2
10519,1292237,100.0,1.0,300.0,0.0
10520,1292547,4.99,1.0,400.0,278.0
10521,1297207,7.51,1.0,1000.0,3.0
10522,1330277,10.0,1.0,600.0,62.666666666666664
10523,1342747,2293.7999999999997,1.0,7.0,0.25
10524,1363003,32.08,1.0,66.66666666666667,32.0
10525,1395869,10.0,1.0,100.0,6.0
10526,1428257,445.95000000000005,1.0,10.0,7.5
10527,1493859,15.0,1.0,250.0,189.0
10528,1494291,15.0,1.0,325.0,27.0
10529,1494315,15.0,1.0,130.0,21.0
10530,1505173,30.0,1.0,1000.0,64.0
10531,1526649,4.42,1.0,50.0,18.666666666666668
10532,1526915,10.0,1.0,350.0,331.0
10533,1527341,102.96,1.0,25.0,6.0
10534,1543287,25.0,1.0,50.0,4.0
10535,1559467,597.5,1.0,45.0,8.0
10536,1592301,10.0,1.0,100.0,27.0
10537,1592849,117.63,1.0,350.0,75.5
10538,1616949,7.5,1.0,70.0,0.0
10539,1625131,25.939999999999998,1.0,125.0,2.0
10540,1654711,550.0,1.0,6.5,3.0
10541,1657561,75.68714285714285,1.0,146.42857142857142,14.571428571428571
10542,1657597,25.0,1.0,30.0,1.0
10543,1657669,9.998,1.0,83.4,21.8
10544,1657965,1466.6666666666667,1.0,999.6666666666666,8.666666666666666
10545,1690397,69.88,1.0,6.0,1.0
10546,1690431,50.0,1.0,28.5,28.5
10547,1718087,250.0,1.0,17.5,1.5
10548,1723641,55.74,1.0,100.0,55.5
10549,1750863,50.0,1.0,125.0,25.0
10550,1756457,120.27999999999999,1.0,40.0,0.3333333333333333
10551,1788753,2.685,1.0,10000.0,980.5
10552,1788789,28.0,1.0,7200.0,73.0
10553,1789141,10.0,1.0,100.0,9.0
10554,1810919,25.0,1.0,6.0,1.0
10555,1821525,40.0,1.0,200.0,51.0
10556,1821543,59.0,1.0,30.0,1.0
10557,1886911,10.29,1.0,20.0,8.0
10558,1887025,5.0,1.0,45.0,6.0
10559,1919869,100.625,1.0,2146.375,0.125
10560,1920217,27.36,1.0,100.0,14.0
10561,1920429,120.99,1.0,55.0,55.0
10562,1952901,26.0,1.0,266.6666666666667,29.0
10563,1952977,30.0,1.0,533.3333333333334,13.333333333333334
10564,1985357,3083.1183333333324,1.0,210.0,4.0
10565,1997411,25.0,1.0,12.0,1.0
10566,2018007,69.0,1.0,42.0,26.0
10567,2018255,35.0,1.0,250.0,220.0
10568,2018329,5.0,1.0,50.0,8.5
10569,2018867,0.0,1.0,250.0,32.0
10570,2023881,17.91,1.0,40.0,22.0
10571,2056671,5.0,1.0,65.0,9.5
10572,2083567,27.51,1.0,30.0,1.0
10573,2084245,22.63,1.0,800.0,91.0
10574,2094519,43.44,1.0,56.666666666666664,18.666666666666668
10575,2116337,2258.2633333333333,1.0,209.22222222222223,79.0
10576,2116339,8.75,1.0,143.75,32.25
10577,2116525,47.345,1.0,250.0,3.125
10578,2116625,115.0,1.0,67.66666666666667,22.666666666666668
10579,2116933,40.5,1.0,570.0,16.2
10580,2116939,25.0,1.0,45.0,16.0
10581,2116971,37.5,1.0,50.0,12.5
10582,2149214,13.0,1.0,75.0,6.0
10583,2155048,0.0,1.0,200.0,1.0
10584,2182354,11.315,1.0,8.0,4.0
10585,2182496,20.0,1.0,50.0,17.0
10586,2182562,11.74470588235294,1.0,214.88235294117646,50.76470588235294
10587,2182646,15.0,1.0,120.0,38.0
10588,2214984,2.5,1.0,490.0,294.0
10589,2215106,51.05,1.0,100.0,6.0
10590,2215194,9.5,1.0,150.0,32.25
10591,2248104,8.0,1.0,150.0,14.0
10592,2280558,50.0,1.0,100.0,103.0
10593,2280652,10.5,1.0,50.0,6.0
10594,2280654,9.4,1.0,25.0,14.0
10595,2280656,30.0,1.0,15.0,15.0
10596,2280678,41.25,1.0,757.5,12.25
10597,2280704,375.0,1.0,71.66666666666667,0.6666666666666666
10598,2313170,75.01,1.0,12.0,11.0
10599,2313220,25.0,1.0,55.0,52.0
10600,2313464,8.333333333333334,1.0,28.333333333333332,3.6666666666666665
10601,2313608,22.63,1.0,150.0,48.0
10602,2313764,35.0,1.0,27.5,4.0
10603,2346324,65.0,1.0,160.0,76.0
10604,2477306,373.2,1.0,50.0,13.0
10605,2499832,105.0,1.0,60.0,0.0
10606,2542294,8.8,1.0,100.0,85.5
10607,2542334,35.0,1.0,14.0,13.0
10608,2575906,22.5,1.0,100.0,1.0
10609,2607944,93.01,1.0,6.0,5.0
10610,2608266,8.905,1.0,100.0,32.5
10611,2608448,5.0,1.0,200.0,188.0
10612,2608506,220.0,1.0,87.5,0.5
10613,2632033,200.0,1.0,2000.0,1.0
10614,2640679,36.81,1.0,20.0,12.0
10615,2640973,50.038,1.0,100.0,10.4
10616,2641039,15.0,1.0,300.0,94.0
10617,2641283,18.75,1.0,126.25,40.75
10618,2673473,1517.1599999999999,1.0,20.0,4.0
10619,2674139,200.0,1.0,20.0,17.0
10620,2706549,34.99,1.0,25.0,57.0
10621,2771787,142.0,1.0,300.0,0.6
10622,2804411,22.51,1.0,100.0,9.0
10623,2804985,5.0,1.0,85.0,84.0
10624,2837411,52.833333333333336,1.0,150.0,6.666666666666667
10625,2870427,14.0,1.0,600.4,1.4
10626,2870457,10.0,1.0,205.0,54.0
10627,2870567,30.0,1.0,10.0,1.0
10628,2870605,27.36,1.0,35.0,9.333333333333334
10629,2877965,190.0,1.0,12.0,1.0
10630,2902917,28.333333333333332,1.0,3000.0,70.0
10631,2902989,30.0,1.0,100.0,37.0
10632,2903165,1736.05,1.0,12.0,14.0
10633,2903541,27.5,1.0,5.0,1.0
10634,2903547,22.63,1.0,500.0,42.0
10635,2968469,0.0,1.0,0.0,0.0
10636,2968741,28.142857142857142,1.0,188.85714285714286,38.142857142857146
10637,3001131,12.0,1.5,85.0,15.5
10638,3001587,15.0,1.0,80.0,23.0
10639,3001751,416.88,1.0,100.0,29.5
10640,3001789,5.0,1.0,50.0,1.0
10641,3034425,25.0,1.0,25.0,13.0
10642,3034477,57.5,1.0,500.0,29.25
10643,3034661,15.0,1.0,20.0,12.0
10644,3066953,50.980000000000004,1.0,20.0,14.0
10645,3067147,15.336666666666666,1.0,16.666666666666668,6.0
10646,3089099,1250.0,1.0,14.0,4.0
10647,3099557,37.0,1.0,22.0,6.8
10648,3099711,9.25,1.0,50.0,4.0
10649,3099865,18.15,1.0,25.0,12.0
10650,3099953,18.15,1.0,21.0,22.0
10651,3122375,0.0,1.0,175.0,156.0
10652,3132249,7.5,1.0,75.0,13.25
10653,3132463,90.66000000000001,1.0,5.333333333333333,1.8333333333333333
10654,3165001,25.0,1.0,35.0,27.0
10655,3165143,20.0,1.0,30.0,1.0
10656,3165445,40.0,1.0,60.0,19.0
10657,3198013,99.16666666666667,1.0,8.333333333333334,6.0
10658,3198311,550.0,1.0,100.0,3.0
10659,3198441,22.63,1.0,35.0,28.0
10660,3198491,24.5,1.0,9.0,1.5
10661,3230489,166.92,1.0,116.83333333333333,4.833333333333333
10662,3230593,26.0,1.0,10.0,0.6
10663,3230623,2.64,1.0,16.0,11.0
10664,3230929,7.0,1.0,24.2,7.6
10665,3230975,5.0,1.0,200.0,1.0
10666,3263863,55.71,1.0,13.5,1.5
10667,3285491,20.0,1.0,200.0,19.0
10668,3296331,28.166666666666668,1.0,25.166666666666668,2.0
10669,3296385,10.033333333333333,1.0,50.0,2.0
10670,3328937,19.0,1.0,100.0,3.125
10671,3329075,250.0,1.0,15.0,3.0
10672,3345655,3.75,1.0,50.0,9.75
10673,3394499,0.0,1.0,550.0,519.5
10674,3394679,7.333333333333333,2.0,17.0,2.6666666666666665
10675,3394981,5.0,2.0,55.0,7.0
10676,3460025,175.5142857142857,1.0,47.142857142857146,15.0
10677,3460131,25.0,1.0,40.0,12.0
10678,3492627,10.0,1.0,250.0,1.0
10679,3492749,5.0,1.0,50.0,4.25
10680,3493141,738.9233333333333,1.0,8.0,2.0
10681,3493253,213.33333333333334,1.0,38.333333333333336,0.0
10682,3508745,100.0,1.0,375.0,257.0
10683,3514855,30.0,1.0,70.0,32.0
10684,3523905,225.66666666666666,1.0,83.33333333333333,12.333333333333334
10685,3525797,25.0,1.0,29.5,29.5
10686,3535915,6.0,1.0,100.0,2.0
10687,3554453,42.5,1.0,350.0,113.5
10688,3590863,7.5,1.0,200.0,17.5
10689,3591039,257.51,1.0,25.0,25.0
10690,3591455,10.0,1.0,50.0,19.0
10691,3623684,12.0,1.0,100.0,1.0
10692,3623768,10.0,1.0,200.0,0.0
10693,3623812,5.0,1.0,45.0,19.0
10694,3689554,17.906666666666666,1.0,300.0,127.33333333333333
10695,3689972,27.21,1.0,60.0,1.0
10696,3722712,11.536923076923078,1.0,132.15384615384616,58.76923076923077
10697,3754994,46.26,1.0,105.0,21.0
10698,3787536,9.743333333333332,1.0,415.3333333333333,111.0
10699,3787606,100.0,1.0,175.0,11.0
10700,3787676,40.0,1.0,12.0,5.0
10701,3791244,121.55,1.0,10.0,10.0
10702,3820330,10.0,1.0,1000.0,15.0
10703,3820440,475.05,1.0,50.0,13.0
10704,3820650,5.55,1.0,150.0,21.5
10705,3853222,4.0633333333333335,1.0,3333.3333333333335,23.666666666666668
10706,3853402,13.8525,1.0,61.25,13.75
10707,3885888,3102.584999999999,1.0,34.333333333333336,0.16666666666666666
10708,3886092,25.0,1.0,329.0,42.0
10709,3918568,13.18,1.0,110.0,85.0
10710,3952136,2749.7,1.0,8.0,0.5
10711,3984146,13.0,1.0,10.0,7.5
10712,3984176,5.0,1.0,750.0,0.5
10713,4016898,150.0,1.0,200.0,7.0
10714,4016940,3.953333333333333,1.0,66.66666666666667,60.333333333333336
10715,4016998,22.63,1.0,15.0,14.0
10716,4017350,22.63,1.0,18.0,11.0
10717,4017638,11.363333333333332,1.5,35.333333333333336,1.5
10718,4017678,69.88,1.0,125.0,4.0
10719,4049818,12.0,1.0,220.0,59.0
10720,4049872,69.50999999999999,1.0,120.0,33.5
10721,4050058,65.0,1.0,22.25,18.0
10722,4082650,53.63333333333333,1.0,30.0,8.333333333333334
10723,4109860,58.88,1.0,150.0,10.0
10724,4115426,4.10375,1.0,275.0,8.75
10725,4115820,2180.1866666666665,1.0,1.6666666666666667,1.6666666666666667
10726,4121180,5.0,1.0,200.0,29.0
10727,4148158,34.63,1.0,100.0,0.6666666666666666
10728,4181470,0.0,1.0,0.0,1.6
10729,4185574,61.666666666666664,1.0,90.0,15.666666666666666
10730,4217976,45.0,1.0,1000.0,0.0
10731,4257574,49.99,1.0,50.0,0.0
10732,4279000,68.75,1.0,75.0,4.5
10733,4279458,15.0,1.0,100.0,2.0
10734,4311892,30.0,1.0,145.0,118.0
10735,4312492,190.0,1.0,1000.0,0.0
10736,4344610,49.99,1.0,1000.0,0.0
10737,4345040,0.0,1.0,60.0,5.0
10738,4372348,176.67000000000002,1.0,8.0,8.0
10739,4377602,20.0,1.0,30.0,2.0
10740,4410222,3.9166666666666665,1.0,16.666666666666668,5.333333333333333
10741,4410232,5.0,1.0,75.0,73.0
10742,4410394,29.473684210526315,1.0,45.03508771929825,4.2105263157894735
10743,4410560,6.0,1.0,120.0,5.0
10744,4426920,43.5,1.0,64.16666666666667,0.3333333333333333
10745,4443504,67.5,1.0,44.5,4.0
10746,4475710,69.88,1.0,50.0,4.0
10747,4476000,65.0,1.0,50.0,2.0
10748,4476172,136.76,1.0,112.5,9.5
10749,4476350,100.0,1.0,20.0,0.0
10750,4508852,50.0,1.0,800.0,2.0
10751,4541172,11.0,1.9,49.0,11.9
10752,4541250,6.086666666666667,1.0,250.0,40.666666666666664
10753,4541510,0.0,1.0,25.0,12.0
10754,4541766,30.0,1.0,15.0,12.0
10755,4573922,15.0,1.0,20.0,2.0
10756,4574444,10.0,1.0,30.0,6.0
10757,4574492,8.0,1.0,116.66666666666667,19.333333333333332
10758,4574712,1676.75,1.0,17.166666666666668,5.5
10759,4606770,7.085,1.0,160.0,78.5
10760,4607420,518.7,1.0,11.666666666666666,0.6666666666666666
10761,4607438,338.75,1.0,150.0,5.75
10762,4639592,0.0,1.0,133.33333333333334,51.666666666666664
10763,4639638,130.0,1.0,7.0,5.0
10764,4639888,185.0,1.0,32.0,49.0
10765,4639892,2.8033333333333332,1.0,53.666666666666664,21.666666666666668
10766,4639916,340.9,1.0,100.0,0.0
10767,4640220,3.14,1.0,31.333333333333332,31.333333333333332
10768,4658679,0.0,1.0,200.0,0.0
10769,4672449,20.0,1.0,50.0,6.0
10770,4705403,234.75,1.0,24.0,23.0
10771,4705641,50.0,1.0,200.0,59.0
10772,4708883,27.333333333333332,1.0,14.0,0.0
10773,4738351,15.0,1.0,22.0,6.0
10774,4771127,180.0,1.0,1.0,1.0
10775,4792833,90.0,1.0,25.0,0.3333333333333333
10776,4796167,27.5,1.0,200.0,46.5
10777,4836205,174.1525,1.0,35.25,15.25
10778,4869149,21.4,1.0,1000.0,8.0
10779,4869281,12.834,1.0,24.2,11.4
10780,4880249,21.015,1.0,35.0,28.5
10781,4887815,73.8,1.0,126.0,32.6
10782,4891149,8.833333333333334,1.0,100.0,14.333333333333334
10783,4902077,72.5,1.0,125.0,36.5
10784,4923943,8.450000000000001,1.6666666666666667,40.0,13.666666666666666
10785,4935003,110.975,1.0,11.25,0.75
10786,4967556,75.0,1.0,6.0,1.0
10787,4967570,219.5,1.0,150.0,0.0
10788,4967606,31.5,1.0,4.0,0.5
10789,4999976,17.91,1.0,15.0,13.0
