body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,month,day,hour,minute,dayofyear,weekofyear,week,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,time_diff_seconds,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan
680,5,0,1,53,0.0,0.0,1,767,3,0,12,1,0,0,336,48,48,5,4,True,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
760,11,1,1,23,12.0,12.0,1,12,1,0,2,2,0,0,33,5,5,5,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
22101,5,0,1,63,20.0,15.0,1,399,3,0,10,30,4,0,304,44,44,1,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
8268,6,0,1,39,17.0,13.0,1,88,3,0,11,14,9,0,319,46,46,2,4,False,False,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
34393,5,0,1,77,0.0,0.0,1,213,4,0,6,20,1,0,171,25,25,3,2,False,False,False,False,39600.0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,0,43,0.0,0.0,1,39,1,0,10,12,11,0,286,41,41,4,4,False,False,False,False,54000.0,0,0,0,1,0,0,0,1,0,0,0
3082,6,0,1,49,49.0,15.0,1,74,3,0,12,10,7,0,345,50,50,0,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
6189,6,0,1,56,11.0,12.0,1,86,3,0,11,10,5,30,315,45,45,5,4,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
37903,5,0,1,65,13.0,13.0,0,812,3,0,11,5,3,30,310,45,45,0,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
5377,8,0,1,55,0.0,0.0,1,643,1,0,10,3,22,0,276,40,40,3,4,False,False,False,False,108000.0,0,1,0,0,0,0,0,0,1,0,0
3725,8,0,1,51,16.0,15.0,1,424,3,0,11,6,12,0,311,45,45,1,4,False,False,False,False,21600.0,1,1,0,0,0,0,0,0,1,0,0
1363,5,0,1,70,0.0,0.0,1,548,4,0,12,16,20,0,351,50,50,6,4,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
4625,11,1,1,48,0.0,0.0,1,615,4,0,12,4,0,0,339,49,49,1,4,False,False,False,False,1976400.0000000002,1,0,0,1,0,0,0,1,0,0,0
1456,4,0,1,19,0.0,0.0,1,1477,4,0,1,6,10,0,6,1,1,6,1,False,False,False,False,16200.000000000002,0,0,1,0,1,0,0,1,0,0,0
7372,5,0,1,41,0.0,12.0,0,1164,4,0,1,30,23,0,30,5,5,2,1,False,False,False,False,3600.0,0,1,0,0,0,0,0,1,0,0,0
3086,8,0,0,61,0.0,0.0,0,513,3,0,3,18,21,45,77,12,12,0,1,False,False,False,False,2700.0,0,1,0,0,1,0,0,0,1,0,0
2812,8,1,1,44,0.0,0.0,1,854,3,0,11,21,3,0,326,47,47,2,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
6635,5,0,1,21,12.0,0.0,1,355,3,0,1,6,7,55,6,1,1,6,1,False,False,False,False,10500.0,0,0,0,1,0,0,0,0,1,0,0
1511,8,0,1,25,43.0,0.0,1,1,1,0,5,24,23,30,144,21,21,4,2,False,False,False,False,12600.0,0,0,0,1,0,0,0,1,0,0,0
1979,8,0,1,76,0.0,0.0,1,523,3,0,1,15,20,0,15,3,3,1,1,False,False,False,False,10800.0,0,1,0,0,0,0,1,1,0,0,0
4039,8,0,1,61,23.0,13.0,1,260,3,0,11,27,0,0,332,48,48,1,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
484,4,0,0,41,0.0,0.0,1,224,3,0,1,22,5,0,22,4,4,1,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
425,0,0,0,40,0.0,0.0,1,224,3,0,1,25,1,0,25,4,4,4,1,False,False,False,False,14400.0,0,0,0,1,0,0,0,0,1,0,0
3114,6,0,1,47,0.0,0.0,1,42,3,0,3,29,5,0,88,13,13,4,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
4701,11,0,1,46,0.0,0.0,0,315,3,0,11,30,5,0,335,48,48,4,4,False,True,False,False,270000.0,0,1,0,0,0,0,0,0,1,0,0
1117,11,0,1,46,0.0,0.0,1,550,4,0,12,22,1,0,357,51,51,5,4,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
13785,11,0,1,70,20.0,0.0,1,650,1,0,1,27,5,0,27,4,4,6,1,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0.0,0.0,1,2,1,1,12,28,0,0,363,52,52,4,4,False,False,False,False,10800.0,1,0,0,1,0,0,0,1,0,0,0
4870,8,0,1,38,0.0,0.0,1,0,1,1,11,24,5,0,329,47,47,5,4,False,False,False,False,18000.0,1,0,0,1,0,0,0,1,0,0,0
3377,0,0,1,60,0.0,0.0,1,1493,3,0,12,4,21,0,339,49,49,1,4,False,False,False,False,5400.0,0,1,0,0,0,0,1,1,0,0,0
2272,8,0,1,44,0.0,16.0,1,766,3,0,1,19,1,0,19,3,3,5,1,False,False,False,False,111600.0,0,1,0,0,0,0,0,0,1,0,0
5936,11,0,1,30,0.0,0.0,1,433,4,0,12,10,21,30,345,50,50,0,4,False,False,False,False,12600.0,0,1,0,0,0,0,0,1,0,0,0
1088,5,0,1,58,15.0,15.0,1,1290,1,0,3,13,2,30,72,11,11,2,1,False,False,False,False,5400.0,0,0,0,1,0,0,1,1,0,0,0
3259,5,0,1,24,6.0,6.0,1,462,4,0,11,27,18,0,332,48,48,1,4,False,False,False,False,529200.0,0,0,0,1,0,0,0,0,1,0,0
123,8,1,1,75,0.0,0.0,1,1344,3,0,3,1,6,0,60,9,9,4,1,True,False,False,False,10800.0,0,1,0,0,1,0,0,0,1,0,0
8317,0,0,1,67,15.0,12.0,1,263,1,0,12,9,4,30,344,49,49,6,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
44,10,0,0,37,0.0,0.0,1,0,1,1,11,26,23,0,331,48,48,0,4,False,False,False,False,18000.0,1,0,0,1,0,0,0,1,0,0,0
2624,11,1,1,31,13.0,0.0,1,608,4,0,4,2,0,0,92,14,14,1,2,False,False,False,False,30600.000000000004,0,1,0,0,0,0,0,0,1,0,0
1283,8,0,1,14,0.0,0.0,1,0,1,0,12,10,20,0,345,50,50,0,4,False,False,False,False,16200.000000000002,0,0,0,1,0,0,0,1,0,0,0
484,8,0,1,42,0.0,0.0,1,1008,4,0,12,16,0,0,351,50,50,6,4,False,False,False,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
967,8,0,0,46,0.0,0.0,0,1084,3,0,2,11,0,0,42,7,7,0,1,False,False,False,False,10800.0,0,0,0,1,0,0,1,0,1,0,0
3140,11,0,1,63,0.0,0.0,1,0,1,1,12,6,0,0,341,49,49,3,4,False,False,False,False,21600.0,1,1,0,0,0,0,0,1,0,0,0
1359,8,0,1,103,15.0,16.0,1,383,3,0,2,3,5,0,34,5,5,6,1,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
1825,5,0,0,60,0.0,0.0,1,285,4,0,12,25,5,0,360,52,52,1,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
0,6,0,1,35,0.0,0.0,1,753,3,0,1,6,9,0,6,1,1,6,1,False,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
14049,8,1,1,16,13.0,0.0,1,241,4,0,1,19,0,0,19,3,3,5,1,False,False,False,False,12600.0,0,1,0,0,0,0,0,0,1,0,0
974,4,0,1,15,0.0,0.0,1,294,3,0,1,29,21,30,29,5,5,1,1,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
1776,4,0,1,54,0.0,0.0,1,665,4,0,12,24,6,0,359,52,52,0,4,False,False,False,False,14400.0,0,0,0,1,0,0,1,1,0,0,0
1633,11,1,1,41,9.0,12.0,1,865,3,0,3,10,20,0,69,10,10,6,1,False,False,False,False,5400.0,0,1,0,0,0,0,1,0,1,0,0
4226,8,0,1,41,0.0,0.0,1,370,1,0,8,15,19,30,227,33,33,3,3,False,False,False,False,12600.0,0,1,0,0,0,0,0,0,1,0,0
400,5,0,1,98,14.0,0.0,1,971,3,0,2,15,6,0,46,7,7,4,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
1918,8,1,0,35,0.0,0.0,1,190,1,0,1,4,0,30,4,1,1,4,1,False,False,False,False,19800.0,0,0,0,1,0,0,0,1,0,0,0
714,6,0,1,65,10.0,10.0,1,0,1,0,1,6,9,30,6,1,1,6,1,False,False,False,False,16200.000000000002,0,0,0,1,0,0,0,0,1,0,0
6498,8,0,1,72,0.0,0.0,1,583,3,0,1,13,21,0,13,2,2,6,1,False,False,False,False,5400.0,0,1,0,0,0,0,0,0,1,0,0
4185,13,0,1,21,15.0,15.0,1,132,3,0,1,6,10,30,6,1,1,6,1,False,False,False,False,27000.0,0,1,0,0,1,0,0,1,0,0,0
5194,8,0,1,44,0.0,0.0,1,701,4,0,6,30,6,0,181,26,26,6,2,False,True,False,True,10764000.0,0,0,1,0,0,0,1,0,1,0,0
7845,5,0,1,42,12.0,0.0,1,961,3,0,4,22,16,0,112,17,17,0,2,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
0,6,1,1,52,0.0,0.0,1,0,1,1,1,3,9,0,3,1,1,3,1,False,False,False,False,18000.0,1,1,0,0,0,0,0,1,0,0,0
14586,8,0,1,24,0.0,0.0,1,635,4,0,3,14,23,0,73,11,11,3,1,False,False,False,False,14400.0,0,1,0,0,0,0,0,0,1,0,0
7467,5,0,1,32,0.0,0.0,1,1185,4,0,1,29,2,0,29,5,5,1,1,False,False,False,False,3600.0,0,0,0,1,0,0,1,1,0,0,0
778,8,0,1,22,25.0,0.0,1,74,3,0,2,17,3,0,48,7,7,6,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
3822,8,0,1,27,16.0,15.0,1,496,3,0,1,6,0,0,6,1,1,6,1,False,False,False,False,10800.0,1,1,0,0,0,0,0,0,1,0,0
6077,13,0,1,81,0.0,0.0,1,64,1,0,5,5,10,0,125,18,18,6,2,False,False,False,False,18000.0,0,0,1,0,0,0,0,0,0,1,0
1061,5,0,1,43,34.0,13.0,1,319,3,0,7,3,4,30,184,27,27,2,3,False,False,False,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
12831,5,0,1,75,11.0,0.0,1,0,3,0,2,6,17,0,37,6,6,2,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
12121,11,0,1,61,0.0,11.0,1,793,3,0,2,27,4,0,58,9,9,2,1,False,False,False,False,7200.0,0,1,0,0,0,0,1,0,1,0,0
1712,5,0,1,36,0.0,0.0,1,67,3,0,2,9,22,45,40,6,6,5,1,False,False,False,False,3600.0,0,1,0,0,0,0,1,0,1,0,0
60,5,0,1,25,0.0,0.0,1,0,1,1,1,17,0,0,17,3,3,3,1,False,False,False,False,97200.0,1,0,0,1,1,0,0,1,0,0,0
2562,11,0,1,59,7.0,8.0,1,1400,4,0,5,20,4,0,140,21,21,0,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
1711,0,0,1,37,0.0,0.0,1,654,4,0,3,26,5,30,85,13,13,1,1,False,False,False,False,12600.0,0,1,0,0,0,0,0,0,1,0,0
8303,11,0,1,52,13.0,0.0,1,422,4,0,1,28,4,30,28,5,5,0,1,False,False,False,False,8100.000000000001,0,1,0,0,0,0,0,1,0,0,0
4129,8,1,1,38,12.0,12.0,1,758,3,0,2,19,5,0,50,8,8,1,1,False,False,False,False,10800.0,0,1,0,0,0,0,1,0,1,0,0
5226,5,0,1,49,0.0,0.0,1,1056,1,0,2,15,11,30,46,7,7,4,1,False,False,False,False,19800.0,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,51,9.0,9.0,1,580,3,0,2,13,19,0,44,7,7,2,1,False,False,False,False,3600.0,0,0,0,1,0,0,0,1,0,0,0
1944,8,1,1,60,0.0,0.0,1,49,3,0,2,23,16,30,54,8,8,5,1,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
10116,8,0,1,47,0.0,0.0,0,23,1,0,3,26,23,0,85,13,13,1,1,False,False,False,False,16200.000000000002,0,1,0,0,0,0,0,1,0,0,0
273,8,1,1,39,0.0,0.0,1,0,1,0,4,26,6,0,116,17,17,4,2,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
3744,0,0,1,29,0.0,0.0,0,221,1,0,2,18,6,0,49,8,8,0,1,False,False,False,False,9000.0,0,1,0,0,0,0,1,1,0,0,0
124,5,0,1,16,15.0,15.0,1,498,3,0,2,7,12,0,38,6,6,3,1,False,False,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
4826,8,0,1,62,8.0,0.0,1,594,3,0,2,12,3,0,43,7,7,1,1,False,False,False,False,27000.0,0,1,0,0,0,0,1,0,1,0,0
1186,12,0,1,52,9.0,9.0,1,488,3,0,2,11,6,0,42,7,7,0,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
2004,8,0,1,137,0.0,8.0,1,1025,3,0,2,11,4,0,42,7,7,0,1,False,False,False,False,7200.0,0,1,0,0,0,0,1,1,0,0,0
974,6,0,1,49,16.0,14.0,0,1096,4,0,4,8,3,0,98,15,15,0,2,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
2623,0,0,1,24,13.0,0.0,1,1040,3,0,7,5,1,0,186,27,27,4,3,False,False,False,False,25200.0,0,0,0,1,0,0,0,0,1,0,0
974,6,0,1,43,16.0,14.0,0,1096,4,0,5,4,2,0,124,18,18,5,2,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
335,0,0,0,44,0.0,0.0,1,143,1,0,2,4,17,30,35,6,6,0,1,False,False,False,False,5400.0,0,0,0,1,0,0,0,1,0,0,0
1038,8,0,1,74,0.0,0.0,1,97,3,0,5,11,23,30,131,19,19,5,2,False,False,False,False,28800.0,0,0,0,1,0,0,1,1,0,0,0
4432,8,0,1,48,24.0,16.0,1,296,3,0,5,9,6,55,129,19,19,3,2,False,False,False,False,7916100.000000001,0,1,0,0,0,0,0,0,1,0,0
35586,11,0,1,85,0.0,0.0,1,372,3,0,4,22,0,0,112,17,17,0,2,False,False,False,False,118800.00000000001,0,1,0,0,0,0,0,0,1,0,0
2880,5,0,1,29,14.0,14.0,1,145,3,0,3,6,10,30,65,10,10,2,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,1,52,0.0,0.0,1,0,3,0,5,14,18,0,134,20,20,1,2,False,False,False,False,180000.0,0,1,0,0,0,0,0,0,1,0,0
1337,5,0,1,45,12.0,16.0,1,943,3,0,3,25,16,0,84,13,13,0,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
1819,8,0,1,18,24.0,16.0,1,93,1,0,3,8,1,0,67,10,10,4,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
150,8,0,1,54,14.0,15.0,1,2214,3,0,3,31,4,15,90,13,13,6,1,False,True,False,True,9900.0,0,1,0,0,0,0,1,0,1,0,0
2384,8,0,1,26,24.0,16.0,1,93,1,0,3,27,4,30,86,13,13,2,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
9740,8,0,1,45,24.0,0.0,1,0,3,0,3,27,0,0,86,13,13,2,1,False,False,False,False,30600.000000000004,0,1,0,0,0,0,0,0,1,0,0
9740,8,1,1,45,24.0,0.0,1,0,3,0,3,1,1,0,60,9,9,4,1,True,False,False,False,30600.000000000004,0,1,0,0,0,0,0,0,1,0,0
38544,4,0,1,30,5.0,0.0,1,288,3,0,2,27,3,30,58,9,9,2,1,False,False,False,False,7200.0,0,0,1,0,0,0,0,1,0,0,0
4250,4,0,1,38,32.0,6.0,1,1104,3,0,3,30,4,0,89,13,13,5,1,False,False,False,False,12600.0,0,1,0,0,0,0,0,0,1,0,0
4789,5,0,0,35,0.0,0.0,1,426,1,0,6,14,4,30,165,24,24,4,2,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
3673,8,0,1,43,0.0,0.0,1,1636,3,0,3,25,2,30,84,13,13,0,1,False,False,False,False,9000.0,0,1,0,0,0,0,1,0,1,0,0
1379,6,1,1,39,0.0,0.0,0,0,3,0,6,1,2,0,152,22,22,5,2,True,False,False,False,118800.00000000001,0,1,0,0,0,0,0,1,0,0,0
7812,11,0,1,27,7.0,8.0,1,3,3,0,7,15,0,0,196,29,29,0,3,False,False,False,False,10800.0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,24,0.0,0.0,1,703,3,0,3,15,4,0,74,11,11,4,1,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
681,13,0,1,36,0.0,0.0,1,928,3,0,3,15,0,45,74,11,11,4,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
1567,0,0,1,34,14.0,0.0,1,20,3,0,4,1,20,0,91,14,14,0,2,True,False,True,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
3605,8,0,1,19,0.0,13.0,1,0,3,0,3,21,19,0,80,12,12,3,1,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
2982,6,0,1,21,14.0,0.0,1,1110,3,0,5,2,22,0,122,18,18,3,2,False,False,False,False,14400.0,0,0,0,1,0,0,0,0,1,0,0
12801,8,0,1,20,0.0,0.0,1,1013,3,0,4,16,20,15,106,16,16,1,2,False,False,False,False,11700.0,0,1,0,0,0,0,0,0,1,0,0
508,8,0,1,30,36.0,0.0,1,487,4,0,3,30,23,0,89,13,13,5,1,False,False,False,False,2340000.0,0,1,0,0,0,0,0,0,1,0,0
2693,0,0,1,41,0.0,0.0,1,415,3,0,4,21,23,0,111,16,16,6,2,False,False,False,False,3034800.0,0,1,0,0,0,0,0,1,0,0,0
3598,8,0,1,72,19.0,10.0,1,1078,3,0,4,23,3,0,113,17,17,1,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
138,0,0,1,66,14.0,14.0,1,652,3,0,5,20,21,0,140,21,21,0,2,False,False,False,False,18000.0,0,1,0,0,0,0,0,0,1,0,0
2432,8,0,1,29,0.0,15.0,1,506,3,0,5,18,20,0,138,20,20,5,2,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
1456,0,0,1,51,10.0,8.0,1,665,4,0,4,12,0,30,102,15,15,4,2,False,False,False,False,31500.000000000004,0,0,1,0,0,0,0,0,1,0,0
5145,11,0,1,38,0.0,0.0,1,531,4,0,4,16,23,30,106,16,16,1,2,False,False,False,False,27000.0,0,0,0,1,0,0,0,0,1,0,0
833,11,0,1,48,0.0,0.0,1,103,3,0,5,21,3,0,141,21,21,1,2,False,False,False,False,5400.0,0,0,1,0,0,0,1,1,0,0,0
1331,8,0,1,48,23.0,14.0,1,376,4,0,6,24,3,0,175,26,26,0,2,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
5388,8,0,1,13,0.0,16.0,1,333,3,0,3,26,15,30,85,13,13,1,1,False,False,False,False,6300.0,0,0,0,1,0,0,0,1,0,0,0
149,0,0,1,189,9.0,13.0,1,1233,4,0,4,3,3,0,93,14,14,2,2,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
19982,11,0,1,52,0.0,0.0,1,660,4,0,4,9,20,0,99,15,15,1,2,False,False,False,False,16200.000000000002,0,1,0,0,0,0,1,0,1,0,0
3573,6,0,1,39,0.0,0.0,1,649,4,0,4,24,4,0,114,17,17,2,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
2878,5,0,1,44,0.0,0.0,0,37,3,0,4,18,6,30,108,16,16,3,2,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
6299,8,0,1,43,0.0,0.0,1,1450,3,0,4,9,20,0,99,15,15,1,2,False,False,False,False,4500.0,0,0,1,0,0,0,1,0,1,0,0
222,5,0,0,34,0.0,0.0,1,1198,3,0,5,23,11,0,143,21,21,3,2,False,False,False,False,106200.0,0,0,1,0,0,0,0,0,1,0,0
213,8,1,1,33,0.0,9.0,1,787,3,0,4,28,22,30,118,17,17,6,2,False,False,False,False,23400.0,0,1,0,0,0,0,0,1,0,0,0
2141,5,0,1,57,0.0,0.0,1,0,1,0,5,24,5,0,144,21,21,4,2,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
14382,11,1,1,39,17.0,15.0,1,26,4,0,5,15,23,0,135,20,20,2,2,False,False,False,False,32400.000000000004,0,0,0,1,0,0,0,0,1,0,0
1471,0,0,1,26,14.0,15.0,0,1456,4,0,4,25,4,0,115,17,17,3,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
1837,11,0,1,64,16.0,10.0,0,732,3,0,10,5,23,0,278,40,40,5,4,False,False,False,False,16200.000000000002,0,1,0,0,0,0,0,0,1,0,0
3222,11,0,1,14,0.0,0.0,1,374,4,0,4,22,0,0,112,17,17,0,2,False,False,False,False,32400.000000000004,0,1,0,0,0,0,0,0,1,0,0
384,11,0,1,30,8.0,9.0,1,66,3,0,6,18,23,0,169,25,25,1,2,False,False,False,False,115200.0,0,0,1,0,0,0,1,0,1,0,0
3359,10,0,1,44,16.0,12.0,1,789,3,0,9,18,4,0,261,38,38,2,3,False,False,False,False,3600.0,0,0,1,0,0,0,1,0,1,0,0
1788,6,0,1,39,27.0,15.0,1,0,3,0,4,30,5,0,120,18,18,1,2,False,True,False,False,14400.0,0,0,0,1,0,0,0,0,1,0,0
1199,0,0,1,30,0.0,0.0,0,888,3,0,4,6,19,0,96,14,14,5,2,False,False,False,False,39600.0,0,1,0,0,0,0,0,0,1,0,0
1096,11,0,1,21,0.0,0.0,1,362,3,0,5,7,0,0,127,19,19,1,2,False,False,False,False,34200.0,0,1,0,0,0,0,0,0,1,0,0
3839,0,0,1,47,55.0,11.0,1,412,3,0,6,18,0,30,169,25,25,1,2,False,False,False,False,31500.000000000004,0,0,1,0,0,0,0,0,1,0,0
1664,5,1,1,37,15.0,0.0,1,517,3,0,4,25,9,0,115,17,17,3,2,False,False,False,False,16200.000000000002,0,1,0,0,0,0,0,1,0,0,0
154,11,0,1,23,32.0,15.0,1,628,4,0,6,15,1,0,166,24,24,5,2,False,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
1049,8,0,1,51,0.0,0.0,1,0,1,0,4,26,1,30,116,17,17,4,2,False,False,False,False,7200.0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,35,0.0,0.0,1,0,1,0,4,5,9,30,95,14,14,4,2,False,False,False,False,19800.0,0,0,0,1,0,0,0,1,0,0,0
7425,4,0,1,36,0.0,0.0,1,494,1,0,5,28,5,0,148,22,22,1,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
5291,0,0,1,35,0.0,0.0,1,658,4,0,5,23,23,0,143,21,21,3,2,False,False,False,False,100800.0,0,1,0,0,0,0,1,0,1,0,0
1300,8,0,1,63,9.0,0.0,1,1267,3,0,4,16,2,0,106,16,16,1,2,False,False,False,False,7200.0,0,1,0,0,0,0,1,0,1,0,0
4561,5,0,1,57,0.0,13.0,1,881,4,0,6,4,17,0,155,23,23,1,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
3781,8,0,1,72,24.0,12.0,1,927,3,0,5,16,20,0,136,20,20,3,2,False,False,False,False,7200.0,0,1,0,0,0,0,1,1,0,0,0
5610,8,0,1,51,33.0,10.0,0,736,4,0,5,20,15,30,140,21,21,0,2,False,False,False,False,5400.0,0,0,0,1,0,0,0,0,1,0,0
1811,0,0,1,56,0.0,0.0,0,0,1,0,5,31,7,30,151,22,22,4,2,False,True,False,False,19800.0,0,1,0,0,0,0,0,1,0,0,0
135,11,0,1,15,0.0,0.0,1,0,1,1,4,9,21,0,99,15,15,1,2,False,False,False,False,14400.0,1,1,0,0,0,0,0,1,0,0,0
865,8,0,0,23,12.0,0.0,1,0,1,0,5,10,0,0,130,19,19,4,2,False,False,False,False,25200.0,0,0,0,1,0,0,0,1,0,0,0
28607,5,0,1,88,0.0,0.0,1,189,4,0,4,30,4,0,120,18,18,1,2,False,True,False,False,12600.0,0,1,0,0,0,0,0,1,0,0,0
14549,8,0,1,153,0.0,0.0,0,1527,4,0,5,20,6,0,140,21,21,0,2,False,False,False,False,28800.0,0,0,1,0,0,0,0,0,1,0,0
2316,0,1,1,65,9.0,11.0,1,111,3,0,5,28,22,0,148,22,22,1,2,False,False,False,False,21600.0,0,1,0,0,0,0,0,0,1,0,0
5787,11,0,1,34,0.0,0.0,1,570,4,0,5,1,4,0,121,18,18,2,2,True,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
5004,5,0,1,72,0.0,0.0,1,0,1,0,5,6,23,0,126,19,19,0,2,False,False,False,False,331200.0,0,1,0,0,0,0,0,1,0,0,0
667,5,0,1,60,0.0,0.0,1,379,1,0,5,3,9,0,123,18,18,4,2,False,False,False,False,19800.0,0,0,0,1,0,0,0,1,0,0,0
1727,0,0,1,32,0.0,0.0,1,34,3,1,4,22,4,30,112,17,17,0,2,False,False,False,False,19800.0,1,0,0,1,0,0,0,1,0,0,0
2349,10,0,0,20,15.0,15.0,1,96,3,0,8,21,3,30,233,34,34,2,3,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
0,5,0,1,27,0.0,0.0,1,556,3,0,4,26,6,0,116,17,17,4,2,False,False,False,False,183600.0,0,1,0,0,0,0,0,1,0,0,0
1155,6,0,1,35,0.0,0.0,1,0,1,0,5,3,23,0,123,18,18,4,2,False,False,False,False,165600.0,0,0,0,1,1,0,0,1,0,0,0
3021,0,0,1,42,61.0,10.0,1,577,1,0,7,17,23,0,198,29,29,2,3,False,False,False,False,374400.0,0,0,0,1,0,0,0,0,1,0,0
3770,4,0,0,14,32.0,6.0,1,1173,3,0,5,16,5,0,136,20,20,3,2,False,False,False,False,12600.0,0,1,0,0,0,0,0,0,1,0,0
3626,12,0,1,71,15.0,16.0,0,564,3,0,5,21,6,0,141,21,21,1,2,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
3102,8,0,1,38,16.0,11.0,1,533,1,0,6,7,1,0,158,23,23,4,2,False,False,False,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
0,6,0,0,21,0.0,0.0,0,672,3,0,6,5,5,30,156,23,23,2,2,False,False,False,False,5400.0,0,0,1,0,0,0,0,0,0,1,0
3456,6,0,1,55,39.0,0.0,1,23,1,0,9,1,23,0,244,35,35,6,3,True,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
0,5,0,1,50,17.0,11.0,1,0,3,0,5,22,20,0,142,21,21,2,2,False,False,False,False,14400.0,0,0,0,1,0,0,1,1,0,0,0
1931,0,0,0,55,0.0,0.0,1,182,3,0,6,13,3,0,164,24,24,3,2,False,False,False,False,34200.0,0,0,1,0,0,0,1,0,1,0,0
387,0,0,0,21,0.0,0.0,1,20,1,0,8,8,23,0,220,32,32,3,3,False,False,False,False,75600.0,0,0,1,0,0,0,1,1,0,0,0
0,5,0,1,14,0.0,0.0,1,0,1,0,5,31,7,30,151,22,22,4,2,False,True,False,False,41400.0,0,0,0,1,0,0,0,1,0,0,0
2848,6,0,1,40,39.0,0.0,1,28,1,0,7,6,18,0,187,27,27,5,3,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
